gamma	pr	rho	target
3.4562074171738213	1.3471693377632097	2.4339834312242066	1.38309555288355
4.452983759985604	2.9702503518036267	1.809290376590142	2.7037588065442155
1.5850677127803117	3.6245953818684917	2.731153308612997	1.4503761066149703
4.497432406874302	1.3367213767831645	2.2158877292903654	1.64713385173077
2.4734043323845007	1.9788117133413907	4.951947298090244	0.9941725960268422
4.405276980822092	2.7342786275555895	3.848127052334561	1.7692259165524158
2.023740023094596	3.1761111141753133	1.8790289771948343	1.8495175869184224
2.181379253978108	1.4909796182608337	1.0371918522340988	1.7708097084656589
3.147261585375859	2.9376242714077727	1.7651002892189176	2.288652474586555
2.723811239939496	2.9532439025364363	2.645917990935442	1.7436124933877255
3.9219248430237186	3.3149345578318177	3.549161623672709	1.9139219559184075
3.800116924012785	1.9627599552596944	4.6461369261417325	1.2670275895363718
2.7999596346275037	4.989112772462488	4.522639762330566	1.7574846770622976
1.878755487476671	2.1275914667697133	3.3880403593104425	1.0861879072155984
3.093302044047128	1.5621559141502968	1.2383470805966907	1.9753868602694564
2.2700994371148644	3.191809950346081	4.96979025199899	1.2074576925916654
3.5002924129003463	1.4774844902824467	1.3302339523067568	1.9717398525866965
4.854485558397816	3.7917821502959668	2.490763444731799	2.7184857073323863
1.18749735879512	3.720553460873357	4.553542167776366	0.9850208412899498
2.1970640138927755	4.675650275980075	3.1901906473702595	1.7944610931317566
4.071726636593329	2.608278827999853	3.1521451717239635	1.8355372790074749
4.2923148668782005	4.511712617030573	1.982092039947776	3.125752533455568
3.1227687446111907	3.6182286024536503	1.5803316789900133	2.6738915586626346
2.0816775454866616	1.4867798882379684	1.7190310222437093	1.3418013070279853
3.738686358933237	4.694975263964079	1.08266605214118	4.026511198357434
3.2164712832417632	2.3706634016430566	2.826830700458712	1.6423846866950558
2.600540225438902	2.7685502829763795	4.510705879536651	1.26338507148061
2.6223838327503906	1.9849333033346448	2.5329303148937834	1.4335388517769267
1.3730161015894349	1.0149569586715061	4.8306898273149015	0.5371023486498252
3.693465375742144	3.4107693617362056	3.863482362184101	1.8057337931554944
3.9214388321099705	3.780658439032581	1.4804761449779031	3.1645046424276293
2.68888155411294	4.419738025946577	3.2902147226381637	1.9005179649576018
1.3980593213258388	3.329758482821994	2.8534595789726205	1.2772717425916087
3.155521368162602	2.057034840668799	3.391603931684537	1.3834192721562062
2.338352818485001	3.8597335952158565	2.9828732807006095	1.739467355740694
2.8693943979483234	3.6841464864567626	3.2138240082505174	1.8136460011325803
1.612918647142577	4.998963634148012	1.1410646908171156	2.6582210131878874
3.27732417261557	1.750227132180711	4.89353414552817	1.082668733963863
2.697910339099	2.8426956836855526	3.246844444325079	1.5369091641977797
2.228688389686953	2.6207355495575864	3.177272125977077	1.3558419560094104
3.658090150218272	4.142526772108671	4.539834769961648	1.8270054403811389
1.2513896680241392	2.042634473903184	2.442422501741857	1.0230131468605694
4.099908041158841	2.9767176463935145	2.186197357384275	2.362714227176169
4.426022345480671	4.077480150034295	4.344791232656727	2.0380661323262763
2.3155989803426995	4.17152209958306	3.667263769912669	1.6229602205169436
4.197034043707367	4.178642653342472	4.340005662282971	2.010220577996782
3.0826428470759417	4.788526389325757	3.9159424607432585	1.9415313027347652
2.5915067996782013	2.2996934324754665	4.9201085945033896	1.100585545202411
2.71488732726214	2.5144369186072786	3.729533188506629	1.3529104127407627
4.650475358607633	3.8554846671083127	1.843350710238436	3.1187759647580817
2.2593343711705	4.744979643218088	2.062567234127369	2.279834777553376
2.42829430618513	2.3005475036313623	4.033205539454432	1.1769041274739516
1.7735928695470884	2.9995309685701437	1.9015556887567542	1.6726270570166686
1.3076359725303148	1.3654430280298286	3.2508334772350733	0.7411103186024159
4.943724418171458	1.1816698597293538	4.921123357062566	1.0895397519870376
2.811976684860632	4.4740802829834605	2.033998400194917	2.4870381124776793
2.853021400436408	4.296140456948408	1.524579967794657	2.835415087423553
3.4277755444330835	2.7899997161586114	1.95011175986799	2.2145144420434373
3.1750452792706634	2.491062909596168	2.73108277421088	1.7017661380284652
4.391031588779155	3.522418814730058	4.182620526303924	1.92300115278853
4.988754888858476	1.718348249455314	1.0229601832712998	2.89482497354326
4.548444900543447	1.178493342985655	4.345003860237776	1.110708134558522
3.3994574051323805	2.4175812231075717	4.706122492315613	1.3214895264014146
3.0053611420945803	1.841557452711593	4.750227802184792	1.0794033239039498
1.0708001044087303	4.843052692511241	1.7578158062848894	1.7176201126239934
2.2724561889987007	2.422251645030547	1.823723742150567	1.7373121756219612
4.776006192315986	1.0852697036857757	4.878003887031026	1.0308137650505966
2.469315402495711	1.15937394823453	4.379679635281168	0.8084978686826878
2.3200650622017487	4.138401434082448	2.773130816493172	1.8607207961857608
1.2199080048353124	1.5424333170115414	3.3710219364299427	0.7471124093609591
1.9561004375415028	2.9170248158902994	1.6280189929457576	1.8721295720262547
4.110490698040199	1.3703322874129564	1.845679211022956	1.7469548061427451
1.7400258736473226	4.323643960479506	2.4157202886353577	1.7647349694365204
3.0707046633516466	2.6400953862841043	2.4703539491278166	1.8115454806779416
4.502272212268067	2.036491490647132	1.0200579013224855	2.9980906669282885
1.6189280386747915	2.460427428244793	3.615948318191317	1.0495616291948309
3.324233118629249	2.738501531483017	1.4932578766672449	2.469078074452004
1.9679310086732085	4.96679344081578	4.7543095806634925	1.4338352566230186
4.844749435121222	2.7060053106418263	4.034585578308047	1.8026047734078012
1.4434280491405025	4.9803047249575005	3.303776661669628	1.4750956689907435
2.593910741269271	3.027904390063498	4.813465426498633	1.277378682623636
3.1722690680461465	3.8691840291032418	1.8941600330332604	2.545577754925835
1.8529635532414503	4.020034200091313	2.913253204683386	1.5990395149152057
4.1781303933924665	3.0315365294394976	4.9031713251576345	1.6072515875795077
1.7109851771978195	4.004742032257492	2.8288976338833716	1.5563303272087112
3.6919390341011393	2.041541802252969	4.930012916039868	1.2364665453664596
2.86553606156333	3.0666144244522924	2.743109828318328	1.7898264760165592
4.049570515781681	3.6508205293610096	1.2486323088241966	3.4409823166123013
2.8973893711256653	4.461850296434268	1.1676386812940254	3.3274128679850827
2.9024192532715	1.4722838897055692	4.054279019127131	1.0266420208641038
1.6573559658964068	4.664922832376469	3.890529237147428	1.4096970414569945
4.19601256004346	2.767971140213704	4.7395431397112215	1.5654201809012251
2.9043149393954883	1.87226554451198	3.4472053552428483	1.2559489842429754
1.1630563320932374	4.360134294338355	4.778582292195775	1.0301507269009753
4.651906444664638	3.9744866110921335	2.0499586370517284	3.0031944732174884
1.8524513938189555	2.1690190211267004	4.0872727661836095	0.9914898673038444
1.31228416012228	1.3095424248592806	1.6346242477573	1.0253325893121013
3.232188894435337	2.531753560326189	2.4021327005328788	1.845697754584616
4.457894134392238	4.15710566121227	1.6218042908899206	3.3803462255278
4.043830998373139	3.1106990074063483	1.943900925214626	2.543832025781041
2.555833575017564	4.885838992084579	4.10958962667263	1.743157516108835
2.470561526072002	3.8992946296577586	3.5347100435844645	1.650874144498773
1.4715067071942665	3.2930120511399674	1.8061375042865209	1.6379565520702482
2.227147909821085	3.7311444143347385	1.7154479446036142	2.2009328253998093
3.4092836312457004	2.338759633161981	4.73472366112376	1.2977081822787082
4.831447138006979	4.416979079350732	3.904122319521225	2.3379734726048254
2.69849777960042	3.21179248908351	4.449819661604863	1.3956083727999506
4.186182985914243	3.659818923715888	1.4280900137084651	3.2753756210310017
3.598351817866272	1.2858647783727837	1.0019497455938624	2.1489508968834845
2.4859264513697616	4.56565911615629	2.755875527078574	2.029392635655276
4.951993277713684	4.09719027419957	4.8258232455157115	2.0504415051269063
2.6676204381031927	1.553014698448021	2.5083727705071253	1.2851498275444615
2.6540138434605254	2.4987188933636535	4.686269431547549	1.1895882479740243
2.5532221007562343	1.294424223946594	3.857385711721533	0.9256271394393318
3.900857955632368	1.7692863502991618	3.723942333924877	1.3613746458970173
3.9645322880295932	3.8043899035405784	1.2067530505361606	3.5353245342082635
3.3994622641103978	2.3702029041990778	4.3298424727374805	1.364149057063344
2.8694925970810217	1.5231733768809583	1.0677170693265947	2.023248054970034
4.44397966129228	4.483140999086666	3.6963605514611593	2.3216142832330737
4.171315031088811	3.2374308902614777	2.7939185737545995	2.1985172418022367
3.75310874904995	4.503196258838393	4.785639562382661	1.879256316839944
3.4007687243714133	4.5290622485213925	1.1464382893114715	3.6653660475438987
2.8624809418563815	3.6263221814102327	4.6714263303567325	1.4906639305647316
3.4936098275569085	3.177221469713578	3.1657644959882254	1.8724992072081068
4.699652628875797	3.0015646804217817	3.421253834951206	2.030551850999009
1.043245867435452	3.096278795143188	3.8152868585020565	0.9201312219310684
3.5568456053406883	4.271019532412499	1.3631372909114212	3.3383240122598683
4.067006033088453	4.687878599036313	2.042889125326194	3.0549435396750915
2.448338890378214	2.5863210918743347	4.826811851327747	1.1453726305892362
2.4200001962142577	2.1591428229736813	3.304363171876228	1.2574898825203793
3.4428248543065574	1.5022454143784207	2.3755005842382477	1.4755377926980917
1.0986055055463129	2.4925783909216768	2.3754217654226792	1.0736801712724242
1.9690701325080315	3.5174115977996627	2.9456087316651303	1.533397174602029
2.5655080233774963	4.189615870984452	3.748061169060161	1.6934425064154297
3.1170478641269903	3.838207835763049	1.5147875857588269	2.8103480629791804
1.7881206663562097	3.6835806505113737	2.322083901352076	1.6842034358981235
4.552499111259211	4.692749666479869	3.573142009299206	2.4451949496647525
1.1599433111794424	2.803217338690692	4.201456851035071	0.8797247570071651
1.4503137680295044	3.450339712855808	2.3980692588985386	1.4445449235496537
1.9705111713768424	1.4827108283204031	1.0820255652370911	1.6432321345543504
3.4689568550133267	4.513347618020122	2.7122840378079696	2.40259880772343
2.9906461905470083	3.3992801161980952	3.4462582112176827	1.7175211285846426
4.612788687317849	2.2795565174485963	1.5949645445627616	2.56762411220592
3.5470155750331704	2.3720342023625496	4.998303714058328	1.297420334171522
3.1786477611353923	3.0423357485680094	3.7155488067638	1.6132931409508486
3.2242794359227127	2.364043806746229	1.5801521722100083	2.1963150645861784
3.768506815770018	1.5560308951522748	3.1257632843480767	1.3696692876288339
3.2098536431193065	1.3509839852025478	2.6631492535725867	1.2760566714000283
3.9083751116836014	1.4740306878695493	4.260381023206135	1.1628592754793563
4.624127507272316	3.0713140508958907	4.390929020557659	1.7984518104856475
4.670513387189511	3.115608943684113	3.344750884496397	2.0857963009456406
2.7679564663215217	3.389275596953204	2.6582772297460937	1.8785940151198093
1.4565325473222912	1.369481794624666	2.337161904731603	0.9238337606794538
1.5700150877873795	2.938474111416721	4.951555540329187	0.9652549112796472
1.5409417114083146	3.7337843780362117	2.933665106829892	1.400433383911885
3.3167447581907408	3.3869615458798106	3.2786062958315836	1.8510430716629418
2.9553253410043028	2.262167647855684	1.9770854613402709	1.8388754770798024
1.734341766450854	1.7580014224333542	3.8628152975129617	0.8884336128382379
2.2922015893191663	2.5977747523994927	2.762286610613613	1.4682255632890433
4.536055651425245	2.7729661539723307	3.440507644342889	1.9120542398044933
3.670105657028718	1.247167643204663	2.355947949278777	1.3938590378475044
3.050449039885248	2.7426051539615988	3.434815452548464	1.5606726763009169
1.6031112332102258	2.9886707046691106	3.779288782794584	1.1259414897040392
3.922034472683871	1.9176034864315	3.007783143679939	1.5812911780865766
2.3720429993368617	3.9387841254206	2.3841299714632003	1.979599814698435
4.609480091430976	4.86515687046243	3.3072440586926346	2.6040017595659224
1.4988741832364716	4.300429240693543	2.7420556749353167	1.5332054646818292
4.962770137817374	3.8184423253216218	3.53178355922755	2.3163712049246694
1.0904658956148072	2.452462141509664	3.8941811846413983	0.8287034038663681
3.698145076197465	2.67973844807426	1.9033493427137875	2.281807076311578
1.3146572184490628	1.4279179399198942	2.6337985509527755	0.8442413371129521
1.2659743938155876	4.30613012906959	1.1022479450462157	2.223905796302898
4.411133570151482	3.0365337763929023	3.7884558653326548	1.8803255456768984
2.8356685809080577	1.1041337134355378	3.024231323565852	1.0174921501186125
2.4575983269639936	3.4986508078850376	4.858460654781119	1.3303208742140111
4.109594736500531	4.308321862119838	1.1355142428841165	3.9487285119943327
2.9081200509336247	4.0695596879321005	1.4847636361504633	2.8232622125216
3.139817878591	3.663775083196248	4.288209210978927	1.6378670602475147
4.2005517908544	3.496403784733868	1.650874896072838	2.982681502898696
3.8214823963114317	2.269956985075227	1.2892880939705669	2.593879276132231
2.4956284314472503	3.917041971150953	4.962667591835649	1.4034969774503792
3.7379515327112776	3.4240707960328742	2.9028677652563477	2.099783768806036
4.213587967029136	3.0055229785618405	1.2016868019046645	3.2463131667931844
2.8541708660841625	1.7948617993109672	2.18429198900944	1.531440559861598
2.8582929142319324	1.0638055680990317	1.147843826991977	1.6275828103838381
4.754780389035282	4.915401050626387	3.858908481404797	2.4610048577004493
2.6174362587022446	2.372886752628016	2.343326457461816	1.6280216089362831
2.5870203088823183	2.102106375869707	1.9883747894990795	1.65378153931596
3.5409287759343147	1.8996672012598657	4.585260130688292	1.2111986227204767
4.937116156815369	1.6598090461473032	3.8101660975588767	1.466539557834773
4.376196294730383	3.6573716687333135	2.002612165922251	2.827056708224389
1.830667131465106	1.0742519869542688	4.78431584772142	0.6411325899455581
3.972038663913808	4.316920125497735	1.6811423674710495	3.193680698656722
2.56307155322684	3.3020080519909247	4.574029122258726	1.360253858700676
1.1856482673821225	4.018497505035162	1.3298778219599443	1.892796461012916
1.1354982181116289	4.287530307782388	2.3210158010891098	1.448297501573956
4.3848165978521285	4.89546155482378	1.5589205598001352	3.710740175281469
2.7094783758896206	4.152511122444197	3.1655798484773414	1.885261551576104
1.4312778756566815	1.9076949030446668	4.430990889341705	0.7849934087946502
4.132150109597137	4.334158653249135	2.105032946810645	2.9168291968287163
